panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
gold,llada_gold,48.0,0.24303332686584034,0.2996112528176816,0.2996112528176816,543
gold,llada_gold,49.0,0.24589627790793675,0.3137568769534655,0.3137568769534655,543
gold,llada_gold,50.0,0.24875922895003336,0.33876170636225356,0.33876170636225356,543
gold,llada_gold,51.0,0.2500010488783074,0.31978029895484594,0.31978029895484594,543
gold,llada_gold,52.0,0.2512428688065818,0.3099514484167037,0.3099514484167037,543
gold,llada_gold,53.0,0.25248468873485613,0.31014653959918914,0.31014653959918914,543
gold,llada_gold,54.0,0.25372650866313,0.32034725931224617,0.32034725931224617,543
gold,llada_gold,55.00000000000001,0.2549683285914043,0.33965331140173005,0.33965331140173005,543
gold,llada_gold,56.00000000000001,0.2612449538748173,0.3197587281300091,0.3197587281300091,543
gold,llada_gold,57.00000000000001,0.26752157915823055,0.3094772778276518,0.3094772778276518,543
gold,llada_gold,57.99999999999999,0.2737982044416437,0.30976764804452694,0.30976764804452694,543
gold,llada_gold,59.0,0.2800748297250569,0.3206011151970535,0.3206011151970535,543
gold,llada_gold,60.0,0.28635145500847037,0.34097422683141737,0.34097422683141737,543
gold,llada_gold,61.0,0.2872905370107962,0.32089817294650075,0.32089817294650075,543
gold,llada_gold,62.0,0.28822961901312283,0.3107939924408172,0.3107939924408172,543
gold,llada_gold,63.0,0.2891687010154494,0.31163316314857126,0.31163316314857126,543
gold,llada_gold,64.0,0.2901077830177758,0.3233304892991786,0.3233304892991786,543
gold,llada_gold,65.0,0.29104686502010196,0.34478259316080573,0.34478259316080573,543
gold,llada_gold,66.0,0.2959583464027481,0.3247329512795287,0.3247329512795287,543
gold,llada_gold,67.0,0.30086982778539345,0.31527069594323215,0.31527069594323215,543
gold,llada_gold,68.0,0.30578130916803953,0.31734429688926397,0.31734429688926397,543
gold,llada_gold,69.0,0.31069279055068494,0.3307368482487954,0.3307368482487954,543
gold,llada_gold,70.0,0.3156042719333309,0.3541666158529708,0.3541666158529708,543
gold,llada_gold,71.0,0.31598795652478406,0.33023352087564756,0.33023352087564756,543
gold,llada_gold,72.0,0.31637164111623767,0.3176575772609338,0.3176575772609338,543
gold,llada_gold,73.0,0.3167553257076916,0.3177899715674245,0.3177899715674245,543
gold,llada_gold,74.0,0.31713901029914493,0.3306154370602527,0.3306154370602527,543
gold,llada_gold,75.0,0.31752269489059864,0.35475997515565094,0.35475997515565094,543
gold,llada_gold,76.0,0.3145089127822616,0.32739338412350666,0.32739338412350666,543
gold,llada_gold,77.0,0.3114951306739248,0.3114547496728521,0.3114547496728521,543
gold,llada_gold,78.0,0.308481348565588,0.3087191917426722,0.3087191917426722,543
gold,llada_gold,79.0,0.30546756645725087,0.319525996966212,0.319525996966212,543
gold,llada_gold,80.0,0.30245378434891396,0.34259601756994734,0.34259601756994734,543
gold,llada_gold,81.0,0.30926757826248885,0.31525323087581664,0.31525323087581664,543
gold,llada_gold,82.0,0.3160813721760643,0.3024144625933928,0.3024144625933928,543
gold,llada_gold,83.0,0.3228951660896393,0.30591135003267966,0.30591135003267966,543
gold,llada_gold,84.0,0.3297089600032149,0.3252173738549942,0.3252173738549942,543
gold,llada_gold,85.0,0.33652275391678954,0.3577824279092226,0.3577824279092226,543
gold,llada_gold,86.0,0.33428257160979846,0.3238635800015464,0.3238635800015464,543
gold,llada_gold,87.0,0.332042389302807,0.3057966620711897,0.3057966620711897,543
gold,llada_gold,88.0,0.32980220699581597,0.3063987695275684,0.3063987695275684,543
gold,llada_gold,89.0,0.327562024688825,0.3255663384838765,0.3255663384838765,543
gold,llada_gold,90.0,0.32532184238183426,0.36034886275837075,0.36034886275837075,543
gold,llada_gold,91.0,0.31845684436536226,0.3189524719622614,0.3189524719622614,543
gold,llada_gold,92.0,0.31159184634889003,0.2941914536247186,0.2941914536247186,543
gold,llada_gold,93.0,0.3047268483324179,0.29035340352097616,0.29035340352097616,543
gold,llada_gold,94.0,0.2978618503159467,0.30822093053847976,0.30822093053847976,543
gold,llada_gold,95.0,0.29099685229947486,0.3444324906904097,0.3444324906904097,543
gold,llada_gold,96.0,0.2966108084113107,0.3018009871813975,0.3018009871813975,543
gold,llada_gold,97.0,0.3022247645231471,0.2787756501059111,0.2787756501059111,543
gold,llada_gold,98.0,0.30783872063498297,0.2802317296954821,0.2802317296954821,543
gold,llada_gold,99.0,0.3134526767468188,0.3058197403244454,0.3058197403244454,543
gold,llada_gold,100.0,0.319066632858655,0.3502906462124583,0.3502906462124583,543
