panel,series,progress_pct,mean_entropy,std_entropy,band_entropy,num_examples
gold,llada_gold,85.0,0.09446373238902787,0.2250141319535118,0.2250141319535118,543
gold,llada_gold,86.0,0.09919752432961677,0.20806424067191318,0.20806424067191318,543
gold,llada_gold,87.0,0.10393131627020566,0.20220380581806102,0.20220380581806102,543
gold,llada_gold,88.0,0.10866510821079463,0.20837061237510787,0.20837061237510787,543
gold,llada_gold,89.0,0.11339890015138349,0.22558042310712106,0.22558042310712106,543
gold,llada_gold,90.0,0.11813269209197234,0.2515770749693603,0.2515770749693603,543
gold,llada_gold,91.0,0.12190814218467287,0.2292570637133888,0.2292570637133888,543
gold,llada_gold,92.0,0.12568359227737327,0.2202123962771173,0.2202123962771173,543
gold,llada_gold,93.0,0.12945904237007386,0.22604229534539544,0.22604229534539544,543
gold,llada_gold,94.0,0.13323449246277433,0.24569017215834996,0.24569017215834996,543
gold,llada_gold,95.0,0.13700994255547475,0.27622296013304815,0.27622296013304815,543
gold,llada_gold,96.0,0.13519726015555614,0.24249334030705105,0.24249334030705105,543
gold,llada_gold,97.0,0.13338457775563778,0.22072964821173555,0.22072964821173555,543
gold,llada_gold,98.0,0.13157189535571934,0.21460381223053598,0.21460381223053598,543
gold,llada_gold,99.0,0.12975921295580076,0.2253944896528735,0.2253944896528735,543
gold,llada_gold,100.0,0.12794653055588245,0.250928708651834,0.250928708651834,543
